course_uuid,course_code,latest_version_uuid
7e3c51b4-55f3-06d3-8a30-c68480845bc1,HVEE.02.005,45c982db-2933-2638-990c-98a6622083b8
c8df1132-764a-827a-ab9d-2784b904be46,FLAJ.05.139,3fe2a2a9-97d4-3e1e-4bdf-9c9d9d353f30
e996a05a-6c7a-670d-1f8c-eff0a735207f,FLAJ.05.143,2d2cb693-5013-bec9-f7fa-ef03eee813e6
a9c400be-fa91-77ee-64ee-d07fbff830d3,LOTI.05.024,cfd104c5-b734-71d3-a976-dad143afa7c3
54a77db0-ee3d-11e0-cac2-28276354a050,P2VK.01.216,b10ba7fa-f3de-1de4-f574-901b8b2c7a2d
7a1a4d8e-c63f-c149-ffc8-61845cedef94,SVHI.01.040,eb445a96-234e-2286-6444-646e801e6b55
406e5fd4-1a9d-f1a9-b6a3-f45aeecf32dd,FLAJ.01.141,bdabb765-dab2-a364-a27d-ae610f794c1b
b41f9f5c-200a-3379-1d9c-f014541b5bd0,ARSK.01.015,cad95b88-0e60-b3cd-d05d-6a81717afa53
b52102fb-0d91-c763-c95e-979fe6659c98,ARSK.01.039,8bb7a547-510d-7614-e67d-accd9d0be79f
fb279a27-0c94-5a6d-4061-5c26ec13e08e,P2OG.01.031,20f48e02-de43-4ce3-f3a7-8c8c8f8f9bd7
cb773180-d6e0-8337-d570-370f0c7f8401,LOMR.00.063,f9aea862-eadb-4996-56d8-a12ec60ac593
28995372-cf70-f2fc-975d-2dcf5a78fc49,FLKU.05.120,814b0f20-f194-836c-78f5-7e44159b1131
5a13b69b-5c33-a546-363e-cf2d23669a52,SOPH.00.520,fa4fd5bf-bcdc-0349-984b-2e5c80c884dc
d38025f5-c33f-40f0-80a0-8ef55e34ac76,LTMR.00.022,27f93f96-6823-f2bc-bf29-53074de91488
981a82fd-2d03-3fac-6d4c-b178e3aff0f4,FLAJ.02.153,234324a9-f98d-4498-6d4b-db56c3c08767
e7188fd2-42ad-f952-d8bd-11dbbb2354e5,LOOM.01.105,b7d1cc05-e9b9-28ac-a1e0-a7beb22f7aea
7ff1aca5-5796-56a2-52eb-96d8352d5cb1,HVLC.05.016,0843d7e4-2469-aae1-1cec-6e1f97c889b3
31bc525d-8219-f13d-4154-e1ef5452f224,FLGR.01.164,2f79b447-c6de-18af-ef1e-c23107ead4f2
ea790ef3-88d0-203c-556f-b7edfe7847d0,FLGR.03.256,a38f258c-b348-631f-73c7-82e5a73e333c
f634376e-5407-fbb2-0e3a-13f9f842c684,OIEO.06.091,f4ebe014-a653-95e4-b225-486741e97b6f
aecf9670-42ed-917e-7b3f-3ac4c6ffdf61,P2NC.01.114,86bff55f-7fd7-3de2-9585-5cec00096514
cb939d2f-35e1-2d9c-4dcc-64a8dd4099eb,P2NC.01.097,2d8fce22-3cc9-df62-2e30-2204a7d9410b
970910dd-d5e5-2795-e86f-448663b42a65,OIEO.06.079,8dfa2074-f5ae-f253-ec49-c698416ad1b5
ed549476-b462-1e84-c455-ac174560acf6,P2NC.01.093,945307d2-a4a5-9c93-516d-2f57065cf0ae
42d558c3-f00a-8182-e72a-6aac140e4b53,FLKU.04.129,c024431d-f733-27d7-66a6-c3b4e7ca4b8f
21a3b90c-e19b-f1f3-a847-63f2e37836b1,FLGR.06.023,0f37082d-14c0-35ab-08c7-e1fb8916a219
bf14f5b1-07a3-6a0d-8186-792e4091ee13,LTKT.02.007,33ec1393-b28b-2a60-9b50-907f28854bfc
0f4e1838-3e92-cefc-5677-b1d6143e6064,LOKT.07.015,1b18afae-c513-2d92-f466-bcc48c4332cc
0b5e5fae-fea2-b822-0dec-999222e5a976,LTFY.01.011,4445c5be-c8a4-44d9-3e3f-5f72172b0195
2603cb65-c029-0170-169d-0a71b24761e3,MTMS.02.041,2485a8dc-920f-b843-5473-b4aa71fdc2ca
35f4e6f1-f113-3291-fce8-92a97b1c07bf,LOOM.02.044,452bf047-b969-240c-1896-a3192356a8b4
8d0ca6ef-6ec1-e25f-97c2-9eea425e0201,FLGR.03.294,6692755f-c2ce-1284-55f3-837e672af649
87266f60-8328-a33e-8386-0a69ef33d4d4,P2VK.02.741,0066926d-2203-c15c-e99f-ea92158ca28d
baff2e00-9bce-d5de-b64f-bf0f89a38c68,ARMP.02.007,89e87994-fc5e-a42f-85a7-c71d4ad592f9
71e5028c-79fd-95a6-0e5e-64943155f21a,ARRD.00.016,b8b0706a-3d3e-f62c-6d2b-7f190a2c16cd
b072d99f-b9b6-00e1-713f-b75dddd9ee36,ARNR.01.036,b324c86b-dd08-82e7-fa03-16e6dbd9dd00
24f6801e-3e05-4b34-638a-65b4e90d19d8,ARKR.01.028,be329ddf-81b5-ec80-eff7-61d9881a8be6
35425a00-89a1-eeaa-436f-a4521113f080,SOPH.00.527,3c2c9ce9-942b-af23-3dc9-7d57a633664c
e6ce56bc-c2ac-7446-5cee-7684477b36ce,HTHT.02.006,f0fb0c9b-92aa-aca2-eb81-46e38a6a7a4d
f837f124-7ed9-03c2-67da-18d9833897e3,SOPH.00.391,76542007-38e8-dc76-0967-a12e09f43c86
bc1187a6-8209-9dbd-6eb1-342b5007c67e,LOOM.03.051,b0ebf27a-6ea3-52b0-3f02-b932874e0712
b3bfe334-ecd0-605d-36c7-5771b4a3a36f,P2OG.01.046,51c2adf5-4b23-2e3c-5856-33a8f03e0a2e
934672b4-493f-e7b4-62f9-4309cc1ff857,HVKU.03.002,1aa9c75f-a5b8-fd74-15eb-a050baba6a0a
c303a511-7e97-3bd9-6f68-b181fbc71383,MTMS.02.050,bac6712a-9cc5-1f06-c46b-1a4f8a4b057a
d5934e8b-d867-7e3b-484a-5e1c0c1237b9,OIAO.07.064,a7aba185-3d1e-dae1-7d0f-082518a9f12f
af95d1b5-a111-945a-2b93-9ed7c0ed70c3,HVLC.00.004,c65f3699-3082-103d-7150-2413169df197
9ce7e685-0ff9-b119-9b07-e4df1f58330c,HVLC.08.016,7343925f-f109-81cc-8053-8e3945d49fa6
4663354d-86c4-194a-fb2c-7a0169cc90d1,SVNC.00.057,113de3f3-cd83-5139-a39f-1e61b825c125
f2acb7f5-381b-ad44-903c-94ae76d92e5b,FLGR.06.026,346202b6-3073-ae64-621d-85e72bf120ca
be445c83-f605-fe54-23d9-764ccbf0ed66,HVLC.05.043,c132608b-0666-7397-9e80-da03a4119c94
8ae5b2b9-a4d4-f3ed-61df-3a20fb1f6f34,LOOM.02.006,090f1ce6-e21f-78af-13e4-a6776644a9b8
3bcb4400-4053-0ed0-d494-898a1b03a071,FLGR.03.283,71032f28-1222-c166-fd6d-e1b190815e46
b7824e2c-d886-f15f-5174-d12dfe82ff57,P2OG.01.109,325fff36-9332-4a49-1c9f-3b7cc463c6b5
0cb90309-6809-2e82-ba3f-96dcc63c47b7,HVLC.08.010,2a57d8a6-0309-2351-d01f-ffa0a6f7e9b2
cd41788f-f867-c884-9b99-445ad8046175,LOTI.04.001,8c67ffec-71b1-6152-fc91-459361d1156f
ebbfcba6-0c43-e1ba-4125-b176bd69490f,SVPC.01.078,270a709b-0a2b-4166-6384-c30025322360
c1985799-f121-287c-75aa-84ce7ee0873a,SVHI.01.039,f7aa586e-2d62-a1e2-f1a6-c60132cae106
6a42fe8e-52fd-a00b-4774-b6c96bc4d707,FLGR.03.297,e2db1bcf-cb65-9f01-9d61-8934f18f74b3
069d5286-4c6b-4ee3-8c31-a8ea5b02a2c4,FLEE.07.192,f63804cc-3d2f-66ce-a9a8-e5debf2d5327
b19f254f-3aa0-c5db-c5ec-5232b3feace4,FLEE.04.223,21624cf3-8472-8014-7676-86f9c47c9654
cc6d2bb2-bba2-d27f-e492-224ddeb05e58,ARNS.01.032,e6a1b63e-fd66-106d-b963-40e648afec2b
aedb48d6-84bc-74e9-0b55-365b5bd64c10,ARHO.02.002,16b6681e-5eed-8a7d-ec37-a4e64970fe44
c0636c7b-98ea-e2b3-2960-c36b8ac9c686,MTAT.06.055,72da3372-de95-25f1-2e5f-4317976db9c0
2bca191c-c1eb-4dbb-b17d-073c62c6af1c,MTAT.03.271,5940b79f-855f-5472-bb79-6bf7afd3a3b0
70a31629-71a3-f96c-b25e-9bb0150ec13d,LTAT.00.002,928a7b25-00a3-3900-d429-bb02f08dc89a
90afc661-ff7b-a3ab-3bed-3f651970cb12,FLAJ.01.103,0e52d1bb-25a4-f7c3-1b5d-f2ba9cca3927
19308ded-61e0-c9e3-c861-c4f157e98bdb,FLEE.04.194,82df0e91-6d99-a71c-d7f5-c00be9e76803
06bc5069-7e29-2f02-2f8d-616e551c46fa,FLEE.00.047,1470c28f-32a5-0d78-d20c-338cceb446ed
cdfc486f-7ec5-a5cd-eaae-674f3f39bb29,LTTI.00.029,3e953836-09d5-833a-7ffa-2609a563c536
c9d6a459-5fa6-4ee8-3f15-6c9a70e3eb4d,ARFA.02.081,4c866166-4728-fce3-a41d-86248b69a715
fb630a94-cafc-89c9-c55a-2ea93b4574cb,MJCV.00.014,d926195a-4799-7ccc-fc83-172e362ff00d
c2849ce9-1360-55ba-ef7b-152047877cfb,FLKU.03.091,3c236246-ae72-8aef-86c2-4053c21ca231
2b8d0ab4-f999-34e1-2c07-b85e729a7aee,SHUH.04.013,fc29a2cf-1f30-af4c-4eaf-9b572b7e6497
2bb3f9e0-3513-d448-3955-efb80a5d75c6,P2NC.01.084,4f028350-bbec-13ee-ef77-8a78ef77388d
fed6d32f-acd2-3d7d-ee88-3d4659798973,HVLC.05.047,cdc168c8-6d25-941d-cee8-0992a86439b6
a5ac2412-b240-a5a1-6cac-78b5c6ff1333,FLGR.02.379,aa7ba066-c0ef-f9ee-dab1-430a7531e083
520b03be-9209-8375-be94-9897af02d8a3,FLKU.04.074,cce89b3f-d4f9-b8d8-c672-69685c34238f
56f3c599-d38c-8e01-71d3-9a00581b3767,LOOM.03.063,b709b3aa-4752-26de-b117-faba05930e7f
33d29f84-0194-0e2f-5271-e488c91a740d,LOOM.03.083,d6d3918a-98eb-d444-04b2-6459fb0fc14d
d92147b3-75ca-d877-3e61-57d242f679a4,FLGR.05.382,b83bbe43-1763-cbf0-9b13-9371352e1fa9
ec9a4016-ec07-0d23-aa3b-79765323ff2e,OIAO.01.022,7fa505bd-4119-80a4-a14d-5da43e61ac61
7100863a-a0da-6cf7-3178-e039f450674c,ARTH.04.045,a18e1bc9-3a8e-de16-698b-3f1c869445a8
5b2e4525-d648-5812-816b-811e1eafaa63,FLLC.08.017,0c957982-5128-8ef2-83df-87ff40589f7d
f6506775-02f5-cc43-502a-833bfb21e205,LOTI.05.001,92636e2a-0175-0b6b-50b8-6430952d2585
9024b8f2-0202-39e8-b9dc-0760d06ee784,ARSM.00.013,b6c51908-1ff1-84cf-ca6f-097f173a0d04
ffe01d79-01e6-3f57-6fbb-978b83f6f9e4,LTAT.00.008,61df0c00-c958-b6b0-911f-9f946683be88
1bd969c5-99fb-9d1d-f2c5-0659ee7137a0,MTAT.06.046,a62fe56f-736b-ab19-4b2e-43bec119cf4d
a516b362-ed33-acbe-edeb-1ef44fc9c065,SVPH.00.009,945d4013-da96-1d8f-cacf-c5c5ecdf3dbd
f1ebe0e0-2279-a48b-0cd1-0412825fa307,SHHI.02.053,f233bbfa-9ddc-22e3-5086-82cba5fc2b4b
71cd484f-9734-7a41-dc79-8a8cac2c4cfc,SVPH.00.044,1b4cd40f-ff79-8ec0-dc9f-49a3c514f518
e57af165-3981-7472-f20d-ea2657927efd,SVPH.00.013,fe76c117-f6c8-f4d9-e0a9-70c3f16ca0e2
367f17be-10b3-af9c-c2a4-71ef1f34d2ea,FLSE.00.226,081bfc0d-09b1-8055-bd47-11067bb0fe10
60a15956-7674-4ff7-1678-69f41f8c4598,FLGR.01.169,8ae8af52-f609-f93c-d098-dfa764092cd9
184627c2-0e46-966c-d2ef-771408049841,OIEO.05.023,8edac882-6e82-5d98-9b99-1f31d5e8f8f5
ec2a318c-42c6-4656-204b-2fac65292776,HVLC.05.020,1f05a41d-90f8-d29e-d543-adc4654f370f
947641bd-5a49-3144-5b76-79be5508e167,FLSE.00.137,c43bbb27-1ad0-f11b-aca1-aa7a3a7ce1ff
9c3f7bc0-65e4-b472-0bd5-d95fd0d07e66,FLGR.03.257,bf2bac44-a721-19cd-77e7-95310e18c5e3
2c63141a-96cc-f1af-4ad2-d25222f95f39,SVNC.00.051,f6d9ca26-852e-b5f1-dc3c-e559c206148b
aef6cb5a-b7e3-4984-bb12-8bd64690f661,FLLC.08.007,dcc3f200-65c0-7a56-4ed2-e8619161d93e
70e954c5-d8aa-e18a-6ee5-c5dbb059dd8e,SVUH.10.003,361c5849-be67-bc9f-bc2a-72bb9d342783
46b9f96e-618c-244a-479a-63d41909e3f1,P2NC.01.091,f885f658-7269-e800-4c14-7aeac42001ed
0f218d27-0db8-d5d0-3e04-88934f0fcdca,P2NC.01.092,f15dbe01-866c-f126-e851-b232ccd27467
d03976c3-abd1-1993-4086-4eb556237b59,FLKU.03.010,26860b7f-f97e-f72f-cd56-8a6632ad4348
bf353601-d34a-c41f-526e-5886155f5f87,FLEE.00.050,82a119b0-7830-d5db-5287-d3f401bc9de7
d7368d39-551b-7465-5ce3-4d66dd508bc7,FLGR.01.208,0b7ca09d-2119-17e9-f890-dc1ebce2e800
a3523108-93ac-c6c6-8152-4a3c2fa08495,HVLC.03.022,b595f033-675f-a13a-ec5b-14121f515b53
f7ba238c-90bb-daa6-ed89-e08794f3ddcf,HVLC.03.020,81b4098e-9d80-3f25-267e-28030f534bae
e719eded-8ab3-58c0-2b80-dbe4547d9bca,FLSE.00.138,22de2a66-075e-a205-06f2-7fcdc7c5219f
c078e678-a683-ed28-c68f-37e84444f7e0,FLGR.02.377,1d94aa34-be53-a559-cb40-87c146f13fa3
8ff4f820-9506-0ed9-1b89-ffcc134a6e9b,HVLC.08.008,487cfe02-aade-a546-bf74-ede2c5b9e123
d54ddc0e-5418-3b67-6bfa-f9e80f4dc296,MTMS.02.038,da7b9220-caea-bf0d-0b45-371f7ee268b7
d7809060-eb69-e8cf-c2e6-42b6208a0fe8,LOOM.02.236,9eb71839-f8b1-579b-1fd0-8707747acc90
54cd6944-940a-ba58-371c-f202a9e4acd2,SVUH.00.084,f5e41ea6-a371-632b-ebf7-31c36b9f5d92
7b187ce6-a0ff-4511-c5a3-68da00a42d75,LOOM.01.121,8814a0f4-9838-9bdc-6e16-e7fb9ccd8fed
1a242ebb-8092-126e-ce7e-7053d0511e19,FLEE.07.171,ca4f8b02-254c-a356-92ce-b2213c32372c
43311be2-2eda-1b20-9f11-3634eab91c59,MV00.00.005,d807123f-4b6d-0278-d77d-40eeb2564570
e76558f2-9bb2-625c-359c-603938c9e70c,MTAT.03.227,93f9b243-0849-5593-823d-500820460477
d6c4e307-0716-4500-5c3b-0ea267733fa1,MTAT.07.022,9cd8fc4c-acac-a7cf-4977-bfff56ddc2e2
231f5ad2-6569-919a-db44-62eaa8ee53ea,ARST.01.116,0c663b52-393d-8d36-7dbe-dc9e0ee357bf
154c0e44-780a-db2a-cea9-5c971b8c3053,ARNH.01.033,8acbb854-57e0-6ac3-922a-05ce2324002b
3cae26bb-c0cb-01b3-0b47-5a98050b49e5,FLAJ.01.071,ed84edad-d06f-201d-aae8-574d1b229b2b
45f26e3c-ce25-ae48-5bc6-6a8365d99b0e,FLEE.02.019,a3af6a4a-a232-0fa5-7644-8339e6694e11
281f734a-dc8f-f19b-a5f2-05746c43331f,SOPH.00.010,fe234ce0-c442-6334-fdee-64f3e8b4d238
5f4b22d9-11b7-c327-22e4-6d7b9b222455,SOSS.04.087,d03ea107-451b-c1d9-cbe7-81e2cc2e1c45
c085fd5f-6ef4-3f0b-791b-317b2e275305,FLGR.06.041,4b59c884-ea00-4c32-1855-807dc6c951ab
6c44defa-bd1d-0a7d-2b49-ca8e499939e3,FLGR.01.157,f605ecae-aa8b-734a-e8e6-beb392dffe76
9e711b94-b222-0559-c261-dd1c4adbb0a5,OIEO.04.140,0de62220-31f0-7276-d4d2-45d686b2a0f5
c4926d55-2094-7996-3657-ebc78ec1637f,HVLC.09.020,c88e03fa-cb5b-214d-5887-16f8b2df8f4c
1c090c5b-dfd6-a6fc-f5d0-e314636cc4cf,LOTI.05.031,bb58594b-dc4d-4cf0-772d-ea0bd922e531
12b86c05-f048-c930-3a32-939988265982,HVLC.05.018,0307eb5f-da0d-b163-a754-6a940f8d8924
5b719ca0-9c2b-2e84-a188-3b4a8e20cb8c,HVLC.06.022,fc580bd0-86b5-89d7-f1c6-097e590ef9c4
bd9f148a-236c-efa8-cac4-92361ec5a680,P2NC.01.007,34a0440e-3e2c-83cf-cb32-e3b5859d8b2f
c95b99eb-453d-76db-0333-979b8f2da5b4,HVLC.01.018,de3c81d1-d436-c25a-77e2-880d13ca32a2
8065b98e-ba67-6bf3-f73e-26f503c5e51b,HVLC.05.024,ba757176-fbd0-3c33-a9c9-c3e750e7edd0
3977f7bc-4055-d8fb-e343-665305bc0b5b,LTTO.00.021,c5f5f477-0fef-728d-0d15-974e7890fbc1
dcf019e2-8d6b-6ede-413e-7116b7bcf919,SOZU.03.252,ac029402-08c2-ac2f-7b8e-28f82aa1e709
aa37d065-8b93-ed09-c1d6-ec37331d30c2,P2OG.01.130,12df0eab-7465-050b-963e-8d67fa9fee20
a6c8bb8b-3be9-2bf5-d171-07d6dd0d4e2b,HVLC.08.009,00b767be-50c7-0026-55a4-81ba3c473f43
ac230ce1-1212-2e78-5198-8a1a77a59fc2,FLEE.02.017,db5a428a-cb00-0c24-b33d-0377b502d92e
5b7cdf3e-dc23-e678-f632-0d63f41c97a8,LOOM.02.009,cdb7e4d6-0cb3-fbeb-2848-612ec7be97e5
e8900b64-8f74-8469-4475-f053faf3bf1f,FLEE.07.182,4ae1a851-42a3-d6a6-0c79-8904ad228831
2c09f682-aed4-6b0c-8ba7-def61ef81f3f,HVUS.02.011,f1e0819f-8c6d-5d7c-4eb3-898a33dfb330
618a4529-2175-9a63-4011-19dfa067c460,MTAT.08.020,9125b6e1-f8a4-a784-fda1-deb8f4347154
e523ff7e-f515-5900-28a9-5ea7e4921841,MV00.00.003,c88c5903-b9df-6a4e-44a7-9f98c7a30f45
98bcc14f-d486-05cf-d059-a7b35e53f567,LTAT.04.004,08bc2137-d441-e8b7-4218-65add2baf31f
cd926f61-0961-615a-0d5d-222eb7ad39a9,ARMP.02.010,ffe527b0-fa3e-b0ef-c44f-2f3aeed6dc96
64ebdfe8-235b-02ae-003b-f421b2522304,MTAT.03.292,3c1eab22-0206-6b64-aad1-d45a1a979a82
bd8ceb76-c442-bb86-0875-46c11f2d1f7c,FLAJ.01.041,4332589a-abff-c840-be36-a0128591413e
3f5adf83-b312-b10c-f45d-07d56b335213,FLGR.01.268,5c84b188-a539-8476-7544-2855122717ce
fce3d867-7856-39aa-29a4-6838bb85562e,OIEO.04.141,5242217e-0914-d786-41af-7c7338d11788
b8d647cc-9be7-9975-62d6-acda4fb000e4,FLGR.01.374,a7847922-7b05-7d32-8d32-620874d18dfe
a52824ad-9a3f-3c85-1721-e22b7628545c,P2OG.01.044,098fe5eb-6ea7-5fc2-0634-5afb6bb1c591
c4f6a526-12c7-f152-9e05-d7cfb6cc1a01,FLKU.05.090,3906f19a-a27f-fce4-e617-35744427270f
044ded4c-b729-5ebc-00dc-e08f02073d04,MTAT.03.139,100dd917-b0d1-6f5f-307d-8c02d5017745
40e458ab-db83-0490-01a2-6882c864252e,P2OG.02.104,7c84c8b6-8c9d-a104-da0b-f0e5914a5551
431d18a9-8453-6ea1-7630-82bb7c77e0cf,USUS.01.069,dd30448e-af6b-6803-9cf2-3087b821c23f
75fb712c-1030-3dcf-0bc9-235837b2d6d2,SVNC.00.053,0e81c32f-a823-ede7-183c-16f43d2c1a45
c5e8b169-10a8-c6c3-678b-b10ab96ab983,HVLC.05.049,6dcc485e-9854-050e-80a7-a2eb21e45f33
c5772283-cda5-1893-05fb-6a70e3ffdf15,FLKE.02.277,967f0a98-1eaa-54bc-f752-14684b488370
a201bfea-d48a-be01-d5d0-d94fa4bac872,HVLC.09.023,b6605e62-d1b3-a13d-6f88-6cd4da5a0bfd
ff47c0c1-8f49-1d9e-bcf5-2d650940ce9c,HVKU.10.010,b3a38792-0d61-dc64-a7b0-be95d6a5ea0f
9257c748-f415-2cb8-11df-5bc4ee1f2b7f,FLKE.05.063,1eebf69f-2e76-d7e4-8619-2c458191e5a8
6793f2ca-d874-0eb8-0f46-f8c9ecaecc95,FLKU.05.144,9a2cce62-d104-f4ce-03cd-5050229cbd1a
c8c24ad3-92b1-b381-bd8c-4632f2012196,SVNC.00.175,e1a1f31a-2bd4-dc5d-6a18-3181c96b926a
bbaf0fdd-bf31-111d-699e-6aef94b5d9d6,HVKU.04.008,79c51eb2-86ef-455a-95a0-27c4991d4499
1789ceb1-42e5-87ba-04c6-08aa72d09387,SVHI.01.106,4290d0a4-2319-01bc-d165-bbabe0e204c0
8c7c4ad3-b10f-0ad4-a034-f101afae96c5,LTAT.00.010,7aa7cd6a-b6f0-0878-aa1d-1cd6594892cc
0093d545-c015-bf8b-3169-18427dbe621f,ARSI.01.002,6df74e0f-ae6a-8dde-3f62-81410012ed3b
e086de8d-0fe1-db30-9e64-d4b257ea953f,MV00.00.006,a73dbd58-a06e-4086-3e9b-06ff2288e27f
8eff05af-594a-13ac-7a9f-6ffa6ba37573,ARPS.01.078,a420888c-2f06-ed61-a60b-8369e69b59e3
bfeda694-3da5-6cc8-25d2-711c4647668a,FLKU.03.007,90230e09-31d7-7306-2a24-141dcc2ae90f
14f6bcb6-832a-09b3-d8c5-ed071f00a063,FLKU.05.256,a3da98d9-111a-1b90-3366-af9b861ea1f6
e5eb704d-be28-7547-15d0-80eeb1a5c03f,P2OG.01.131,734bd075-a3fe-88be-23d3-9858ce8beb56
cfc28801-3780-9c5e-bafa-5503d66ae0f0,HVLC.08.013,341e4708-b86d-ff09-8cb6-4d24a341770c
3b1e643d-8353-f41f-40d1-9d180fed0094,OIAO.06.067,138800e5-998a-db16-fb3e-64637e1349bb
58042a3e-6bc1-08d1-af6f-aee815820d96,LTAT.03.013,19b21c8d-5678-086e-6a58-6b7cdd27b906
d629e3bb-f66b-63af-3d72-5b767514b144,MTAT.07.017,6c6b2eed-5aff-1d15-4b2c-5283693395d3
57955606-ab5a-22ea-1361-a848de23fc21,P2NC.01.116,67f17dae-f218-7c25-3166-71fba2760783
a9244368-842b-0164-e73b-a2d1c175bdaf,P2NC.01.089,07de1a2e-dd91-2910-0f2c-5e6c05632a42
57be53cb-0fe5-b2be-3360-ed7b5743782c,LTFY.02.003,c990f7b4-b2a6-8646-0a29-960562edd23e
edfce2b8-33d4-8e86-8821-0502d62765fe,FLGR.01.193,53add792-6ba4-f0eb-f945-bf2ea5113d39
a12eb3b2-fbf5-5089-0296-e5f03c340218,FLGR.03.191,247380ee-8e98-0f68-8408-de4ff658448d
066c08a4-98d5-2c51-86a3-c19baca3bc84,FLKU.05.244,62827309-b763-c428-5a53-b700752abc35
bb1b421a-17c6-a108-e608-ebea9c3637b3,FLEE.08.116,231b2029-8ea6-24e5-46be-9345c6abe8da
ab70d032-539b-d183-3058-22fc8a72951b,FLGR.04.513,e4354b90-3dd6-9b9a-858b-6aafbb97cb09
f3badaeb-b585-b8c2-3058-db16e439ab2c,OIEO.04.138,db8be284-43a6-439a-4ed7-ebd2e10349ad
5185dc31-3fb3-b643-a934-78f23af90634,OIEO.04.072,c78ed90c-3d3c-055a-2e8b-2720d37e1741
c1372fc4-0cc5-9422-e631-89b75b181dac,P2OG.01.129,8f766089-576e-aa48-e46f-c1da2126ea82
11d4e447-930f-a377-3602-c6255ad05948,HTOS.02.235,666ef8fc-ef9f-0320-d706-b7811d7f257c
54ce1151-6019-ef29-be48-d8baa91ca32a,AR00.00.100,bfff88e4-6225-1b72-7b04-5f154f565b8a
83ebfa04-d829-9a33-35a6-ca5050a000c4,MV00.00.007,f46b6d53-37ea-13a9-2ddc-b6391b0838a6
2dbd1340-6b80-1595-5db2-e35a52a74a51,MV00.00.004,50376551-5b99-fea3-5907-d27efd83175b
8a397b73-c151-05c6-70a4-f3f79aa37bfe,FLEE.06.008,fc1c2217-7d49-fa11-7ebd-362928fb8280
c2b21a72-305e-e334-a587-aa2df7733088,FLFI.02.003,b9645dd2-6698-3bcb-384b-85b5b9da85b6
15f122b7-4a2e-d87b-1d42-93c9d9d16a01,HVLC.09.019,feb266d4-28f4-9e87-1e3d-f8a30202dbc8
faafec23-586b-96a1-0cf7-e51127695fb6,FLKU.03.036,fb3f7ff7-501c-6f9f-9597-cb5249185068
e2a33834-6351-06c5-8b3f-4f724d589793,HVLC.08.012,b6e7d3e3-7ddb-df33-9eac-237d9d124f0b
df62ff8f-936e-8566-c626-5be146ce7bf3,SHHI.02.056,3088b6da-d291-290a-9ae9-d971a16f228f
3f411d50-bbb9-1978-5e56-8c9164cd9f3c,FLEE.04.124,e46573a3-1397-06a0-62b3-6731ff143a06
9936fcf0-2f38-e550-a43e-af71c07f9080,FLGR.03.263,3e6a2fa1-0042-c4c4-cc52-66e7daa7267c
41363a90-bc1e-40f6-95e0-65a4ac0eabab,FLKU.05.247,7b309294-7e70-bb85-7e62-d5cd2ea7e828
a92d48f3-9e8f-90d2-0489-79ce9b3774e0,OIAO.06.062,4058ec30-0563-9332-3724-d8e06d1d1ac6
77e7f0c5-d6fc-2d26-dde9-661c626cafc8,MTAT.03.325,f3e4b42f-f03c-aa8c-3bdb-6b9392053c84
46ab88c0-5bba-0cca-d1eb-d79ab5ff466a,FLGR.06.035,8865e2c3-d71e-e28c-a4d5-25b4b1d7879d
0121703b-aa08-ade1-8a52-29209c3659f4,P2NC.01.096,b311b921-c08b-1444-b4fb-bc411d2b2f4d
477264e4-7dc0-b278-e138-c2874dfdf365,USUS.02.094,e5371160-08ae-f6aa-1c81-1bcb988a1e6c
e52438bc-66bd-807f-c30b-ea4bd9fcc3ed,LTKT.01.002,0b82317b-ace4-745b-1025-e02556a5b5e3
61dce3c5-9526-59c3-bc26-bc0234bedb1f,LOOM.02.073,4275802a-c915-9ccf-324e-3792db7e0058
2ed02a95-260d-e9c3-4eb9-353cc8ac2539,P2OG.02.132,046840c6-fec2-52b1-faa0-f74a7fb1525f
039d00b6-e81b-cc9d-8715-b328cd54df2c,FLKE.02.275,07408f90-e592-f5ec-4acf-32670886e1e7
63c3c8cd-6d89-1af6-397b-2943e471e9e6,ARAN.01.028,d5499027-1bef-c93f-575c-fd06d8400660
ecd1cb2e-219f-4556-b9e9-e2ac37f0c9e9,MTAT.08.024,4e28df5e-b113-9851-b0eb-17dea19f152c
2fc69d15-96ce-2b11-78ac-364cbc6b2152,LTAT.04.005,f4a39c2b-d6cf-48d6-bbf7-e499fecc5305
8be57415-2df4-d972-d53e-3aaca24b303d,MTAT.08.040,893998b3-b08e-3cb2-c061-35400e5b40eb
94117df6-4e9e-8d28-1620-209a32b7f8ae,MTAT.03.286,c4e12143-7a2c-52bf-4531-5185940652fe
e493db8e-35f1-cee6-d95b-8398a131f8c7,LTAT.00.009,c26f2bf0-a137-1578-aa8b-f88f65387dab
f141617e-c120-2971-57bf-62905d2f3d40,FLEE.09.010,7aa92f4f-3c4d-3e26-ae07-f0d62d8aff12
2fd45f8a-61ab-c32f-560e-4c4888d7748b,P2OG.01.107,ed54fd0d-184f-9f1d-b45d-4ecd70ebcb9e
328d3697-67b1-e832-7ebd-a1955c62c884,HTOS.02.260,aeb93509-333d-65c7-e587-d434d97e9699
c8be1d2f-3106-4d66-c5e2-61936a742d60,HTOS.02.274,9f910b23-75b9-6eee-9736-de1a03cc726f
043ce0e7-57c9-223f-b51d-8869868cca5a,LOOM.04.038,e86a0f04-0b43-ad9e-1bbd-34ded65e75bb
